trial_id,epoch,train_HuberLoss,train_MSE,train_MAE,val_HuberLoss,val_MSE,val_MAE,hidden_size,num_layers,learning_rate,batch_size,window_size,train_l1,train_mse,train_mae,val_l1,val_mse,val_mae,dropout
1,1,0.051981644704937935,0.10396413505077362,0.2612828587492307,0.046314976178109646,0.09262995235621929,0.2511153444647789,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,2,0.04447056151305636,0.08894112302611272,0.23073472206791243,0.03910892363637686,0.07821784727275372,0.2205159217119217,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,3,0.03788927445809046,0.07577854891618092,0.20160208766659102,0.032899575773626566,0.06579915154725313,0.19032619148492813,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,4,0.03241961542516947,0.06483923085033894,0.17857332775990167,0.02795736351981759,0.05591472703963518,0.16662751883268356,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,5,0.02829031040892005,0.0565806208178401,0.16313039883971214,0.02435257937759161,0.04870515875518322,0.15261944010853767,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,6,0.025290032227834065,0.05058006445566813,0.15356784500181675,0.021716437302529812,0.043432874605059624,0.14459086023271084,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,7,0.023125734684678417,0.04625146936935683,0.1475683879107237,0.01981308846734464,0.03962617693468928,0.14083578437566757,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,8,0.021583242264265817,0.04316648452853163,0.14388164629538855,0.018455377779901028,0.036910755559802055,0.13884410820901394,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,9,0.02050426051331063,0.04100852102662126,0.1419201580186685,0.01750953681766987,0.03501907363533974,0.13795866258442402,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,10,0.01980146150647973,0.03960292301295946,0.14100443354497352,0.01693435641936958,0.03386871283873916,0.13787026517093182,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,11,0.019374103479397792,0.038748206958795585,0.1406002938747406,0.016561252996325493,0.033122505992650986,0.13797598332166672,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,12,0.01910475012846291,0.03820950025692582,0.14050459675490856,0.016363990027457476,0.03272798005491495,0.13806540705263615,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,13,0.018999438189590972,0.037998876379181944,0.14057091219971576,0.016328365309163928,0.032656730618327856,0.13803992792963982,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,14,0.01899414831617226,0.03798829663234452,0.14057237654924393,0.016354392748326063,0.032708785496652126,0.13796627707779408,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,15,0.019006941894379754,0.03801388378875951,0.1405059720079104,0.016356445848941803,0.032712891697883606,0.137909933924675,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,16,0.01899900248584648,0.03799800497169296,0.14044876086215177,0.016340407077223063,0.032680814154446125,0.13786611333489418,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,17,0.018988863642637927,0.037977727285275854,0.1403712322935462,0.016327664256095886,0.03265532851219177,0.13784701749682426,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,18,0.0189761293392318,0.0379522586784636,0.14035030485441288,0.01631708536297083,0.03263417072594166,0.1378260962665081,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,19,0.018966272453932714,0.03793254490786543,0.14032848800222078,0.01630825619213283,0.03261651238426566,0.1378037054091692,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,20,0.01895735684471826,0.03791471368943652,0.14030540889749923,0.016300014685839415,0.03260002937167883,0.13778121769428253,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,21,0.0189536659939525,0.037907331987905,0.14029315517594418,0.01630556001327932,0.03261112002655864,0.13774681463837624,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,22,0.0189542521450979,0.0379085042901958,0.14026251869897047,0.01630260841920972,0.03260521683841944,0.13771898485720158,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,23,0.018948336597532034,0.03789667319506407,0.1402352893104156,0.016295701265335083,0.032591402530670166,0.13769368268549442,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,24,0.018939788181645174,0.03787957636329035,0.14020969159901142,0.016287120524793863,0.03257424104958773,0.13767045363783836,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,25,0.018933153556038935,0.03786630711207787,0.14018797191480795,0.016283388482406735,0.03256677696481347,0.1376424077898264,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,26,0.018929106920647126,0.03785821384129425,0.14016436971724033,0.016281288815662265,0.03256257763132453,0.13761313259601593,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,27,0.018925677131240565,0.03785135426248113,0.1401398510982593,0.0162791577167809,0.0325583154335618,0.13758286088705063,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,28,0.01891950415059303,0.03783900830118606,0.1401109527796507,0.01627179072238505,0.0325435814447701,0.13755631633102894,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,29,0.018913360642424475,0.03782672128484895,0.14008716059227785,0.016268406761810184,0.03253681352362037,0.13752699457108974,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,30,0.0189092102033707,0.0378184204067414,0.1400616733978192,0.016265917103737593,0.032531834207475185,0.13749656081199646,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,31,0.018905402394011617,0.03781080478802323,0.14003569725900888,0.01626321254298091,0.03252642508596182,0.1374657116830349,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,32,0.018901483815473814,0.03780296763094763,0.14000959694385529,0.016260618111118674,0.03252123622223735,0.13743417337536812,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,33,0.01889746021091317,0.03779492042182634,0.13998304369548956,0.016258294694125652,0.032516589388251305,0.13740258291363716,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,34,0.01889101353784402,0.03778202707568804,0.1399521982918183,0.01624984946101904,0.03249969892203808,0.13737629726529121,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,35,0.018883713715088863,0.037767427430177726,0.13992720966537794,0.01624571462161839,0.03249142924323678,0.1373455561697483,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,36,0.018878672970458865,0.03775734594091773,0.13989998027682304,0.016242320649325848,0.032484641298651695,0.13731347769498825,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,37,0.018874218687415123,0.037748437374830246,0.13987119868397713,0.01623899070546031,0.03247798141092062,0.13728131912648678,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,38,0.01886967895552516,0.03773935791105032,0.13984424248337746,0.01623576320707798,0.03247152641415596,0.13724886812269688,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,39,0.01886498419723163,0.03772996839446326,0.13981567757825056,0.016232281224802136,0.03246456244960427,0.1372162513434887,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,40,0.018860102359515924,0.03772020471903185,0.1397871458902955,0.016229114262387156,0.03245822852477431,0.13718302734196186,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,41,0.018855410725033533,0.037710821450067065,0.13975791167467833,0.016225386643782258,0.032450773287564516,0.1371499001979828,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,42,0.018850449569678556,0.03770089913935711,0.13972875755280256,0.0162219253834337,0.0324438507668674,0.13711626827716827,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,43,0.01884540719523405,0.0376908143904681,0.1396987627570828,0.01621788158081472,0.03243576316162944,0.13708247430622578,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
1,44,0.018840234105785687,0.03768046821157137,0.13966903431961933,0.01621399400755763,0.03242798801511526,0.13704895973205566,192,3,1.4091693343052576e-05,64,16,,,,,,,0.2
