trial_id,epoch,train_HuberLoss,train_MSE,train_MAE,val_HuberLoss,val_MSE,val_MAE,hidden_size,num_layers,learning_rate,batch_size,window_size,train_l1,train_mse,train_mae,val_l1,val_mse,val_mae
1,1,0.028156393983711798,0.056312787967423596,0.16285316987584034,0.021078488789498806,0.04215697757899761,0.1436739694327116,192,1,8.548567160149543e-05,32,11,,,,,,
1,2,0.021455347712617368,0.042910695425234735,0.14386654800424972,0.017224863287992775,0.03444972657598555,0.1370121743530035,192,1,8.548567160149543e-05,32,11,,,,,,
1,3,0.019225257133560564,0.03845051426712113,0.14095427126934132,0.01590088673401624,0.03180177346803248,0.1361621655523777,192,1,8.548567160149543e-05,32,11,,,,,,
1,4,0.018542847043136135,0.03708569408627227,0.1408656455265979,0.01567503489786759,0.03135006979573518,0.13534664455801249,192,1,8.548567160149543e-05,32,11,,,,,,
1,5,0.018483931383040424,0.03696786276608085,0.14016526906440654,0.0156722750980407,0.0313445501960814,0.13431691005825996,192,1,8.548567160149543e-05,32,11,,,,,,
1,6,0.018297882231612068,0.036595764463224136,0.13913909547651807,0.015442353149410337,0.030884706298820674,0.13339663110673428,192,1,8.548567160149543e-05,32,11,,,,,,
1,7,0.01808628479678494,0.03617256959356988,0.1383116845972836,0.015280292485840619,0.030560584971681237,0.13236364256590605,192,1,8.548567160149543e-05,32,11,,,,,,
1,8,0.0178894934457882,0.0357789868915764,0.1373155739468833,0.015069159271661192,0.030138318543322384,0.1312847025692463,192,1,8.548567160149543e-05,32,11,,,,,,
1,9,0.017611913363604497,0.035223826727208994,0.13625390765567622,0.014806225313805044,0.029612450627610087,0.13014531321823597,192,1,8.548567160149543e-05,32,11,,,,,,
1,10,0.017374077171552926,0.03474815434310585,0.1352002063455681,0.01460793090518564,0.02921586181037128,0.1288312766700983,192,1,8.548567160149543e-05,32,11,,,,,,
1,11,0.017119373437405255,0.03423874687481051,0.13393493881449103,0.01434102444909513,0.02868204889819026,0.1274190926924348,192,1,8.548567160149543e-05,32,11,,,,,,
1,12,0.016802914421229314,0.03360582884245863,0.13261688516164818,0.014067321200855076,0.028134642401710153,0.1258376482874155,192,1,8.548567160149543e-05,32,11,,,,,,
1,13,0.01651733852728891,0.03303467705457782,0.13110489941512546,0.01377021218650043,0.02754042437300086,0.12403299286961555,192,1,8.548567160149543e-05,32,11,,,,,,
1,14,0.01612251595846222,0.03224503191692444,0.12936337975164255,0.013379535521380603,0.026759071042761207,0.12200134620070457,192,1,8.548567160149543e-05,32,11,,,,,,
1,15,0.015699594870966394,0.03139918974193279,0.1274248071325322,0.01298309036064893,0.02596618072129786,0.11955398973077536,192,1,8.548567160149543e-05,32,11,,,,,,
1,16,0.015260578506664993,0.030521157013329987,0.12509379225472608,0.012535158486571163,0.025070316973142326,0.11653484217822552,192,1,8.548567160149543e-05,32,11,,,,,,
1,17,0.014702153523103334,0.029404307046206668,0.12218269659206271,0.011959826457314193,0.023919652914628386,0.11273784656077623,192,1,8.548567160149543e-05,32,11,,,,,,
1,18,0.014041286243203407,0.028082572486406814,0.11853959240640204,0.011250526644289494,0.022501053288578987,0.10762223415076733,192,1,8.548567160149543e-05,32,11,,,,,,
1,19,0.013149633833866877,0.026299267667733755,0.11354533489793539,0.010203204001300037,0.020406408002600074,0.10041019227355719,192,1,8.548567160149543e-05,32,11,,,,,,
1,20,0.011933461573789828,0.023866923147579655,0.10654416230196755,0.00878962257411331,0.01757924514822662,0.0888410247862339,192,1,8.548567160149543e-05,32,11,,,,,,
1,21,0.010207683333040526,0.020415366666081052,0.09409053685764472,0.006303327711066231,0.012606655422132462,0.07133253570646048,192,1,8.548567160149543e-05,32,11,,,,,,
1,22,0.007817536494258093,0.015635072988516185,0.07997232823011775,0.0037475046701729298,0.0074950093403458595,0.0573932402767241,192,1,8.548567160149543e-05,32,11,,,,,,
1,23,0.00640808699305732,0.01281617398611464,0.07453869632445276,0.0030157097353367135,0.006031419470673427,0.054982575587928295,192,1,8.548567160149543e-05,32,11,,,,,,
1,24,0.005984756784528145,0.01196951356905629,0.07287885194333892,0.0029067855066386983,0.0058135710132773966,0.054874293971806765,192,1,8.548567160149543e-05,32,11,,,,,,
1,25,0.005885811064824035,0.01177162212964807,0.07233381876721978,0.002874401747249067,0.005748803494498134,0.05460786074399948,192,1,8.548567160149543e-05,32,11,,,,,,
1,26,0.005826841776070069,0.011653683552140137,0.07178929075598717,0.0028064119833288714,0.005612823966657743,0.05406275438144803,192,1,8.548567160149543e-05,32,11,,,,,,
1,27,0.00576854528177743,0.01153709056355486,0.07137089874595404,0.0027599037493928336,0.005519807498785667,0.05372408730909228,192,1,8.548567160149543e-05,32,11,,,,,,
1,28,0.00570465453529323,0.01140930907058646,0.07087858448115487,0.0027278320776531473,0.0054556641553062946,0.053489482030272484,192,1,8.548567160149543e-05,32,11,,,,,,
1,29,0.005645246409888689,0.011290492819777379,0.0703570891249304,0.002673619004781358,0.005347238009562716,0.05300289113074541,192,1,8.548567160149543e-05,32,11,,,,,,
